nom_enseigne,longitude,latitude,territoryLabel
LE DRIVE INTERMARCHE,1.61353,50.57053,NORD
LE DRIVE INTERMARCHE,1.4249893,48.7427324,OUEST
LE DRIVE INTERMARCHE,4.2688394,43.7066444,SUD
LE DRIVE INTERMARCHE,6.273555,46.18257,SUD
LE DRIVE INTERMARCHE,-1.9017647,48.6349945,OUEST
LE DRIVE INTERMARCHE,0.9815694,47.4254327,OUEST
LE DRIVE INTERMARCHE,-0.50201,44.86954,SUD
LE DRIVE INTERMARCHE,3.029257,47.183548,EST
LE DRIVE INTERMARCHE,3.01164,50.64349,NORD
LE DRIVE INTERMARCHE,1.227834,43.533007,SUD
LE DRIVE INTERMARCHE,1.4507865,44.4621855,SUD
LE DRIVE INTERMARCHE,3.5155267,45.8426685,SUD
LE DRIVE INTERMARCHE,5.3760571,46.0736735,SUD
LE DRIVE INTERMARCHE,4.76553,49.85649,EST
LE DRIVE INTERMARCHE,2.324364,43.212583,SUD
LE DRIVE INTERMARCHE,2.4462985,44.9091696,SUD
LE DRIVE INTERMARCHE,2.804859,50.530085,NORD
LE DRIVE INTERMARCHE,-0.1020753,49.2791588,NORD
LE DRIVE INTERMARCHE,3.01263,50.658181,NORD
LE DRIVE INTERMARCHE,-1.38241,47.70448,OUEST
LE DRIVE INTERMARCHE,0.578938,44.226215,SUD
LE DRIVE INTERMARCHE,-1.989243,48.645934,OUEST
LE DRIVE INTERMARCHE,-0.26359,43.34489,SUD
LE DRIVE INTERMARCHE,2.59305,49.30517,NORD
LE DRIVE INTERMARCHE,-1.7549,48.41763,OUEST
LE DRIVE INTERMARCHE,5.1318666,46.2485406,SUD
LE DRIVE INTERMARCHE,2.96908,50.47943,NORD
LE DRIVE INTERMARCHE,-1.539206,48.550056,OUEST
LE DRIVE INTERMARCHE,-2.039936,48.197049,OUEST
LE DRIVE INTERMARCHE,3.90306,45.06553,SUD
LE DRIVE INTERMARCHE,-0.76934,44.841882,SUD
LE DRIVE INTERMARCHE,2.01257,44.60535,SUD
LE DRIVE INTERMARCHE,6.238378,43.145901,SUD
LE DRIVE INTERMARCHE,-0.3450774,49.1692635,NORD
LE DRIVE INTERMARCHE,0.3785625,43.9598474,SUD
LE DRIVE INTERMARCHE,6.838033,47.738338,EST
LE DRIVE INTERMARCHE,-4.50503,48.606228,OUEST
LE DRIVE INTERMARCHE,6.5123592,47.6731935,EST
LE DRIVE INTERMARCHE,5.340758,47.871357,EST
LE DRIVE INTERMARCHE,0.90315,49.14182,NORD
LE DRIVE INTERMARCHE,0.313481,44.157442,SUD
LE DRIVE INTERMARCHE,0.153277,47.63987,OUEST
LE DRIVE INTERMARCHE,-2.2596,48.31791,OUEST
LE DRIVE INTERMARCHE,4.71297,49.78461,EST
LE DRIVE INTERMARCHE,2.14547,50.046452,NORD
LE DRIVE INTERMARCHE,5.223415,47.244152,EST
LE DRIVE INTERMARCHE,0.921814,43.468438,SUD
MATCH DRIVE,6.50595,48.82434,EST
MATCH DRIVE,3.566986,50.4605011,NORD
MATCH DRIVE,6.636909,48.340846,EST
MATCH DRIVE,7.625831,48.845147,EST
MATCH DRIVE,7.435298,48.2485582,EST
MATCH DRIVE,2.9562398,50.7377479,NORD
MATCH DRIVE,3.23031,50.16859,NORD
MATCH DRIVE,7.42733,49.04817,EST
CASINO DRIVE,2.7369556,47.9747576,OUEST
CASINO DRIVE,5.052667,45.0334672,SUD
CASINO DRIVE,6.6293371,44.904652,SUD
CASINO DRIVE,0.372846,46.5742031,SUD
CASINO DRIVE,2.4248027,44.906985,SUD
CASINO DRIVE,0.0754695,43.2113951,SUD
CASINO DRIVE,6.2536415,46.1952499,SUD
COURSESU.COM,6.611042,46.038724,SUD
COURSESU.COM,-2.29722,47.66894,OUEST
COURSESU.COM,-1.51613,47.237693,OUEST
COURSESU.COM,-1.853906,47.644751,OUEST
COURSESU.COM,0.120422,46.133233,SUD
COURSESU.COM,5.04347,43.83751,SUD
COURSESU.COM,0.0241796,48.2913278,OUEST
COURSESU.COM,-1.0383292,45.6294391,SUD
COURSESU.COM,-0.680249,44.739267,SUD
COURSESU.COM,-0.181281,49.182409,NORD
COURSESU.COM,-0.47589,48.98068,NORD
COURSESU.COM,0.531294,48.527338,NORD
COURSESU.COM,-1.31866,49.40506,NORD
COURSESU.COM,-3.004503,47.773739,OUEST
COURSESU.COM,3.491981,45.109544,SUD
COURSESU.COM,0.1832724,44.5048267,SUD
COURSESU.COM,2.8665442,49.4790811,NORD
COURSESU.COM,2.9506272,50.3088101,NORD
COURSESU.COM,-1.5812811,47.1300161,OUEST
COURSESU.COM,1.044697,45.330712,SUD
COURSESU.COM,4.544376,47.268866,EST
COURSESU.COM,-4.339561,48.00111,OUEST
COURSESU.COM,-1.386092,43.541196,SUD
COURSESU.COM,-1.951746,47.114878,OUEST
COURSESU.COM,5.607124,46.527726,EST
COURSESU.COM,5.244016,46.761586,EST
COURSESU.COM,0.432825,47.1225,OUEST
COURSESU.COM,-1.6801951,47.1425937,OUEST
COURSESU.COM,4.2165959,43.7374234,SUD
COURSESU.COM,4.9511503,45.2898528,SUD
COURSESU.COM,-3.852572,47.964692,OUEST
COURSESU.COM,-0.39722,46.4874,SUD
COURSESU.COM,5.132456,45.641865,SUD
COURSESU.COM,4.97047,47.23882,EST
COURSESU.COM,6.121736,45.939785,SUD
COURSESU.COM,0.316649,47.901612,OUEST
CARREFOUR DRIVE,0.500132,48.061706,OUEST
CARREFOUR DRIVE,5.768,45.18442,SUD
CARREFOUR DRIVE,6.57034,46.06844,SUD
CARREFOUR DRIVE,-1.30262,43.87756,SUD
CARREFOUR DRIVE,0.224188,49.563712,NORD
CARREFOUR DRIVE,1.073614,47.8050747,OUEST
CARREFOUR DRIVE,1.5705443,48.5873397,OUEST
CARREFOUR DRIVE,-0.5601311,45.0432058,SUD
CARREFOUR DRIVE,1.97842,49.77609,NORD
CARREFOUR DRIVE,2.565468,50.466376,NORD
CARREFOUR DRIVE,1.661869,50.273938,NORD
CARREFOUR DRIVE,6.5508041,46.0652934,SUD
CARREFOUR DRIVE,5.4398977,43.3175528,SUD
CARREFOUR DRIVE,2.3464181,45.2153918,SUD
CARREFOUR DRIVE,2.4442205,49.156591,NORD
CARREFOUR DRIVE,5.5786,45.53697,SUD
CARREFOUR DRIVE,3.0081892,50.7667246,NORD
CARREFOUR DRIVE,3.023464,48.557489,ILE-DE-FRANCE
CARREFOUR DRIVE,1.3751878,48.1773528,OUEST
CARREFOUR DRIVE,5.126536,46.334977,SUD
CARREFOUR DRIVE,2.836818,47.338024,OUEST
CARREFOUR DRIVE,1.487024,43.599995,SUD
CARREFOUR DRIVE,2.071384,49.430373,NORD
CARREFOUR DRIVE,5.9129033,45.2646362,SUD
CARREFOUR DRIVE,-0.19216,48.89496,NORD
CARREFOUR DRIVE,5.40433,45.81074,SUD
CARREFOUR DRIVE,5.174905,45.751933,SUD
CARREFOUR DRIVE,5.956682,49.476388,EST
CARREFOUR DRIVE,-0.4820926,46.8339156,SUD
CARREFOUR DRIVE,4.463585,45.63765,SUD
CARREFOUR DRIVE,4.89217,45.81863,SUD
CARREFOUR DRIVE,1.0491514,49.8722637,NORD
CARREFOUR DRIVE,0.9149755,48.8445849,NORD
CARREFOUR DRIVE,1.879568,47.8997,OUEST
CARREFOUR DRIVE,4.639093,44.2406995,SUD
CARREFOUR DRIVE,6.6274775,43.3206955,SUD
CARREFOUR DRIVE,3.2669906,45.550013,SUD
CARREFOUR DRIVE,1.9467032,42.4485933,SUD
CARREFOUR DRIVE,4.168667,45.288858,SUD
CARREFOUR DRIVE,2.7075365,50.6430562,NORD
E. LECLERC DRIVE,2.3579083,48.6375195,ILE-DE-FRANCE
E. LECLERC DRIVE,-3.622999,48.141664,OUEST
E. LECLERC DRIVE,2.399473,48.289168,OUEST
E. LECLERC DRIVE,-4.5132225,48.5700947,OUEST
E. LECLERC DRIVE,6.1286008,49.2584366,EST
LE DRIVE INTERMARCHE,0.659492,49.294676,NORD
LE DRIVE INTERMARCHE,2.737136,46.301039,SUD
LE DRIVE INTERMARCHE,0.643555,44.246717,SUD
LE DRIVE INTERMARCHE,7.48263,43.76659,SUD
LE DRIVE INTERMARCHE,5.976706,43.127866,SUD
LE DRIVE INTERMARCHE,2.3491854,50.3887513,NORD
LE DRIVE INTERMARCHE,2.863025,48.707094,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-1.7431647,48.2143617,OUEST
LE DRIVE INTERMARCHE,4.8374966,46.7794903,EST
LE DRIVE INTERMARCHE,-1.193404,48.913693,NORD
LE DRIVE INTERMARCHE,2.2593713,49.9113787,NORD
LE DRIVE INTERMARCHE,-3.24433,48.77801,OUEST
LE DRIVE INTERMARCHE,2.5631101,48.6482304,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-0.60254,44.78505,SUD
LE DRIVE INTERMARCHE,5.82845,43.1237,SUD
LE DRIVE INTERMARCHE,-0.5950565,44.9495142,SUD
LE DRIVE INTERMARCHE,5.45441,45.78737,SUD
LE DRIVE INTERMARCHE,-0.52895,45.95431,SUD
LE DRIVE INTERMARCHE,5.8273568,43.0984888,SUD
LE DRIVE INTERMARCHE,-0.195672,46.416723,SUD
LE DRIVE INTERMARCHE,3.015879,43.181719,SUD
LE DRIVE INTERMARCHE,6.078145,44.668817,SUD
LE DRIVE INTERMARCHE,4.4036756,43.8579762,SUD
LE DRIVE INTERMARCHE,1.5617752,43.7163839,SUD
LE DRIVE INTERMARCHE,2.297582,50.73109,NORD
LE DRIVE INTERMARCHE,5.1325246,45.7930371,SUD
LE DRIVE INTERMARCHE,4.215005,45.25137,SUD
LE DRIVE INTERMARCHE,3.2166578,50.5759016,NORD
LE DRIVE INTERMARCHE,1.6104448,50.4147341,NORD
LE DRIVE INTERMARCHE,0.00466,45.14627,SUD
LE DRIVE INTERMARCHE,1.464144,43.424682,SUD
LE DRIVE INTERMARCHE,2.5374607,50.4738634,NORD
LE DRIVE INTERMARCHE,2.488957,48.849685,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,3.3181667,46.5639214,SUD
LE DRIVE INTERMARCHE,-1.4365277,49.0628036,NORD
LE DRIVE INTERMARCHE,6.240626,44.089964,SUD
LE DRIVE INTERMARCHE,5.57731,43.26499,SUD
LE DRIVE INTERMARCHE,5.2645323,45.3353179,SUD
LE DRIVE INTERMARCHE,5.6084384,45.5921244,SUD
LE DRIVE INTERMARCHE,6.0159,43.568316,SUD
LE DRIVE INTERMARCHE,0.0503895,43.3840099,SUD
LE DRIVE INTERMARCHE,-0.616032,43.183239,SUD
LE DRIVE INTERMARCHE,-0.3980383,43.3049882,SUD
LE DRIVE INTERMARCHE,1.0036,47.32644,OUEST
LE DRIVE INTERMARCHE,2.842218,43.950018,SUD
LE DRIVE INTERMARCHE,1.06691,49.44901,NORD
LE DRIVE INTERMARCHE,1.7676733,49.958463,NORD
LE DRIVE INTERMARCHE,-1.4267433,43.6389062,SUD
LE DRIVE INTERMARCHE,4.8269831,43.9418353,SUD
LE DRIVE INTERMARCHE,0.353763,43.1113985,SUD
LE DRIVE INTERMARCHE,2.590046,44.360602,SUD
LE DRIVE INTERMARCHE,1.3352715,49.1665033,NORD
LE DRIVE INTERMARCHE,-0.604735,44.947405,SUD
LE DRIVE INTERMARCHE,-3.5877639,47.8703803,OUEST
LE DRIVE INTERMARCHE,-1.4269698,43.5914594,SUD
LE DRIVE INTERMARCHE,3.087279,45.98341,SUD
LE DRIVE INTERMARCHE,4.349104,47.625629,EST
LE DRIVE INTERMARCHE,-1.647029,49.639976,NORD
LE DRIVE INTERMARCHE,2.7668,50.27269,NORD
LE DRIVE INTERMARCHE,0.3447163,45.237734,SUD
LE DRIVE INTERMARCHE,1.566201,43.250212,SUD
LE DRIVE INTERMARCHE,3.2635395,49.8521546,NORD
LE DRIVE INTERMARCHE,4.5185281,48.3990036,EST
LE DRIVE INTERMARCHE,-0.8945791,47.1434117,OUEST
LE DRIVE INTERMARCHE,5.767194,45.847571,SUD
LE DRIVE INTERMARCHE,1.142572,45.048845,SUD
LE DRIVE INTERMARCHE,0.5993757,49.084779,NORD
LE DRIVE INTERMARCHE,-1.390582,43.672423,SUD
LE DRIVE INTERMARCHE,1.358682,49.411851,NORD
LE DRIVE INTERMARCHE,3.73659,46.628,EST
LE DRIVE INTERMARCHE,3.1981671,46.0965096,SUD
LE DRIVE INTERMARCHE,-0.6485795,44.8792862,SUD
LE DRIVE INTERMARCHE,-0.874145,48.856919,NORD
LE DRIVE INTERMARCHE,1.6344416,50.6707382,NORD
LE DRIVE INTERMARCHE,0.22575,47.9961344,OUEST
LE DRIVE INTERMARCHE,-0.6261711,44.8415726,SUD
LE DRIVE INTERMARCHE,5.61779,49.431788,EST
LE DRIVE INTERMARCHE,2.073,44.57152,SUD
LE DRIVE INTERMARCHE,7.456429,48.267786,EST
LE DRIVE INTERMARCHE,0.500351,45.666081,SUD
LE DRIVE INTERMARCHE,-2.440924,47.274886,OUEST
LE DRIVE INTERMARCHE,1.402654,43.782672,SUD
LE DRIVE INTERMARCHE,4.8706707,44.0186957,SUD
LE DRIVE INTERMARCHE,4.19874,43.57743,SUD
LE DRIVE INTERMARCHE,4.7923665,44.8067959,SUD
LE DRIVE INTERMARCHE,4.1144922,43.6763174,SUD
LE DRIVE INTERMARCHE,5.229565,46.195318,SUD
LE DRIVE INTERMARCHE,7.11015,47.63125,EST
LE DRIVE INTERMARCHE,4.965255,44.089019,SUD
LE DRIVE INTERMARCHE,5.02522,43.41045,SUD
LE DRIVE INTERMARCHE,5.64619,46.26253,SUD
LE DRIVE INTERMARCHE,2.4670129,48.3930771,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,0.55964,48.509164,NORD
LE DRIVE INTERMARCHE,2.257012,48.8246513,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-1.003855,46.127206,SUD
MATCH DRIVE,6.1893815,49.2999774,EST
MATCH DRIVE,3.137518,50.787623,NORD
CASINO DRIVE,4.809384,45.5754708,SUD
CASINO DRIVE,4.2773467,45.3762568,SUD
CASINO DRIVE,6.7318017,43.423073,SUD
CASINO DRIVE,0.1831947,45.6938715,SUD
CASINO DRIVE,4.833861,46.7972028,EST
CASINO DRIVE,4.3747407,45.4112358,SUD
CASINO DRIVE,3.0700808,44.117147,SUD
CASINO DRIVE,2.3800021,47.112014,OUEST
CASINO DRIVE,2.9811709,43.160954,SUD
CASINO DRIVE,-3.3435464,47.7763849,OUEST
COURSESU.COM,-1.1784041,46.2029229,SUD
COURSESU.COM,6.357339,49.038265,EST
COURSESU.COM,4.4431347,43.8667056,SUD
COURSESU.COM,7.55573,48.16464,EST
COURSESU.COM,6.7566413,47.5751856,EST
COURSESU.COM,4.1365997,43.5411342,SUD
COURSESU.COM,4.7438687,46.3287202,EST
COURSESU.COM,-0.392466,44.912209,SUD
COURSESU.COM,1.2630333,43.6009707,SUD
COURSESU.COM,-0.2448197,47.6631753,OUEST
COURSESU.COM,5.01654,47.33775,EST
COURSESU.COM,6.841786,47.669043,EST
COURSESU.COM,3.041816,43.012937,SUD
COURSESU.COM,1.1153044,45.8001815,SUD
COURSESU.COM,2.0468181,47.8497067,OUEST
COURSESU.COM,-2.7622359,48.1897907,OUEST
COURSESU.COM,8.087075,48.896236,EST
COURSESU.COM,-1.06602,44.34893,SUD
COURSESU.COM,7.76473,48.63085,EST
COURSESU.COM,5.706093,43.382498,SUD
COURSESU.COM,-1.5304079,47.1940813,OUEST
COURSESU.COM,0.419004,48.170973,OUEST
COURSESU.COM,1.8640517,47.8827625,OUEST
COURSESU.COM,7.3662743,48.7374196,EST
COURSESU.COM,7.040241,49.081928,EST
COURSESU.COM,1.324351,45.811461,SUD
COURSESU.COM,5.18934,43.55083,SUD
COURSESU.COM,6.837783,47.496329,EST
COURSESU.COM,4.9701043,45.1182968,SUD
COURSESU.COM,0.0416918,43.4411384,SUD
COURSESU.COM,5.14489,43.86723,SUD
COURSESU.COM,3.25567,45.46133,SUD
COURSESU.COM,2.566233,48.849357,ILE-DE-FRANCE
COURSESU.COM,7.531763,47.917821,EST
COURSESU.COM,7.219881,43.6781368,SUD
COURSESU.COM,0.274346,47.9821307,OUEST
COURSESU.COM,0.07315,47.000705,SUD
COURSESU.COM,1.5252585,44.1554493,SUD
COURSESU.COM,0.31161,46.55853,SUD
COURSESU.COM,-0.397148,49.200259,NORD
CARREFOUR DRIVE,1.4569899,43.3624041,SUD
CARREFOUR DRIVE,6.27014,46.13156,SUD
CARREFOUR DRIVE,1.2118094,44.902418,SUD
CARREFOUR DRIVE,4.789889,43.974551,SUD
CARREFOUR DRIVE,3.373628,45.827038,SUD
CARREFOUR DRIVE,1.3291434,43.6136519,SUD
CARREFOUR DRIVE,1.8861008,46.1677982,SUD
CARREFOUR DRIVE,1.7478799,47.3373978,OUEST
CARREFOUR DRIVE,1.8237157,50.6697136,NORD
CARREFOUR DRIVE,1.8847686,50.8618852,NORD
CARREFOUR DRIVE,2.130583,50.509097,NORD
CARREFOUR DRIVE,-1.4087905,48.25908,OUEST
CARREFOUR DRIVE,1.208516,43.529936,SUD
CARREFOUR DRIVE,2.373846,49.136911,ILE-DE-FRANCE
CARREFOUR DRIVE,4.047162,49.251519,EST
CARREFOUR DRIVE,2.6705423,48.5537085,ILE-DE-FRANCE
CARREFOUR DRIVE,6.1703031,49.3806727,EST
CARREFOUR DRIVE,2.4268101,49.1179955,ILE-DE-FRANCE
CARREFOUR DRIVE,1.3504081,49.5917837,NORD
CARREFOUR DRIVE,-1.636038,48.184396,OUEST
CARREFOUR DRIVE,-1.123576,43.550933,SUD
CARREFOUR DRIVE,6.2433698,46.1958213,SUD
CARREFOUR DRIVE,3.1044,43.39075,SUD
CARREFOUR DRIVE,5.7651331,45.0717841,SUD
CARREFOUR DRIVE,0.5813142,43.6297779,SUD
CARREFOUR DRIVE,5.80652,43.7292286,SUD
CARREFOUR DRIVE,-0.465682,44.699522,SUD
CARREFOUR DRIVE,2.018818,49.055768,ILE-DE-FRANCE
CARREFOUR DRIVE,-0.0875907,43.004997,SUD
CARREFOUR DRIVE,1.4052844,49.2443672,NORD
CARREFOUR DRIVE,4.904612,46.564516,EST
CARREFOUR DRIVE,5.108624,45.635526,SUD
CARREFOUR DRIVE,2.0342917,44.3616164,SUD
CARREFOUR DRIVE,0.0972559,49.3455585,NORD
CARREFOUR DRIVE,4.83814,47.01552,EST
CARREFOUR DRIVE,3.9411393,43.6429197,SUD
CARREFOUR DRIVE,-0.985546,49.045587,NORD
CARREFOUR DRIVE,-1.456934,43.478179,SUD
CARREFOUR DRIVE,4.6906642,44.3442154,SUD
CARREFOUR DRIVE,3.2822264,46.3101431,SUD
E. LECLERC DRIVE,2.8445417,49.5939352,NORD
E. LECLERC DRIVE,2.3445688,50.1566589,NORD
E. LECLERC DRIVE,7.79166,48.5751,EST
E. LECLERC DRIVE,1.8445862,44.9256135,SUD
E. LECLERC DRIVE,-2.9758219,48.6355951,OUEST
E. LECLERC DRIVE,7.25362,48.76739,EST
E. LECLERC DRIVE,-4.4148506,48.2487712,OUEST
E. LECLERC DRIVE,3.1321175,45.0308084,SUD
E. LECLERC DRIVE,0.47651,44.84668,SUD
LE DRIVE INTERMARCHE,5.486786,45.2975753,SUD
LE DRIVE INTERMARCHE,-1.688248,47.845087,OUEST
LE DRIVE INTERMARCHE,4.689121,44.55766,SUD
LE DRIVE INTERMARCHE,3.2039053,50.3381453,NORD
LE DRIVE INTERMARCHE,5.91442,43.12955,SUD
LE DRIVE INTERMARCHE,5.6004096,43.337625,SUD
LE DRIVE INTERMARCHE,3.205281,43.376738,SUD
LE DRIVE INTERMARCHE,5.880891,43.086119,SUD
LE DRIVE INTERMARCHE,-1.301422,49.598433,NORD
LE DRIVE INTERMARCHE,3.1477547,47.0212419,EST
LE DRIVE INTERMARCHE,-0.2356337,43.175169,SUD
LE DRIVE INTERMARCHE,-2.764943,48.4902574,OUEST
LE DRIVE INTERMARCHE,3.4026611,50.3054402,NORD
LE DRIVE INTERMARCHE,-2.334237,47.263139,OUEST
LE DRIVE INTERMARCHE,2.402323,51.033933,NORD
LE DRIVE INTERMARCHE,5.970236,47.218262,EST
LE DRIVE INTERMARCHE,0.623995,46.556452,SUD
LE DRIVE INTERMARCHE,-2.594362,47.725725,OUEST
LE DRIVE INTERMARCHE,2.272975,43.547577,SUD
LE DRIVE INTERMARCHE,-1.793583,49.517021,NORD
LE DRIVE INTERMARCHE,1.40294,46.888853,OUEST
LE DRIVE INTERMARCHE,-1.5554282,49.2937938,NORD
LE DRIVE INTERMARCHE,2.3688,43.49909,SUD
LE DRIVE INTERMARCHE,1.768014,49.278142,NORD
LE DRIVE INTERMARCHE,2.341919,50.159786,NORD
LE DRIVE INTERMARCHE,-1.773428,43.352958,SUD
LE DRIVE INTERMARCHE,4.734941,45.981699,SUD
LE DRIVE INTERMARCHE,6.35675,45.29064,SUD
LE DRIVE INTERMARCHE,2.18643,43.77303,SUD
LE DRIVE INTERMARCHE,2.368468,47.082709,OUEST
LE DRIVE INTERMARCHE,-0.65327,44.85656,SUD
LE DRIVE INTERMARCHE,2.6804913,48.5407979,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,1.7107927,48.9975658,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,-3.205497,48.063117,OUEST
LE DRIVE INTERMARCHE,3.537094,50.094679,NORD
LE DRIVE INTERMARCHE,1.3694193,44.7217607,SUD
LE DRIVE INTERMARCHE,0.18149,45.69231,SUD
LE DRIVE INTERMARCHE,5.91135,43.13396,SUD
LE DRIVE INTERMARCHE,6.17256,48.616291,EST
LE DRIVE INTERMARCHE,-3.26333,47.80963,OUEST
LE DRIVE INTERMARCHE,1.70252,43.4044,SUD
LE DRIVE INTERMARCHE,-0.596695,44.6583207,SUD
LE DRIVE INTERMARCHE,3.740291,43.436821,SUD
LE DRIVE INTERMARCHE,7.428561,49.0469135,EST
LE DRIVE INTERMARCHE,2.1586859,44.0527228,SUD
LE DRIVE INTERMARCHE,2.4846193,48.7106025,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,2.2508604,48.7686279,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,5.7833094,44.9310968,SUD
LE DRIVE INTERMARCHE,5.1025,44.264252,SUD
LE DRIVE INTERMARCHE,-0.1777859,45.2106133,SUD
LE DRIVE INTERMARCHE,1.7599589,49.7804127,NORD
LE DRIVE INTERMARCHE,4.0735406,44.0820746,SUD
LE DRIVE INTERMARCHE,4.0061064,43.6124229,SUD
LE DRIVE INTERMARCHE,1.1217487,44.1203733,SUD
LE DRIVE INTERMARCHE,5.59316,45.52578,SUD
LE DRIVE INTERMARCHE,-0.12212,45.04766,SUD
LE DRIVE INTERMARCHE,4.8488316,43.8878516,SUD
LE DRIVE INTERMARCHE,2.2315542,48.15951,OUEST
LE DRIVE INTERMARCHE,7.7070557,48.6036541,EST
LE DRIVE INTERMARCHE,-1.3528321,46.1980341,SUD
LE DRIVE INTERMARCHE,-0.49793,43.883687,SUD
LE DRIVE INTERMARCHE,0.3238996,46.5986291,SUD
LE DRIVE INTERMARCHE,7.70692,48.70919,EST
LE DRIVE INTERMARCHE,1.504354,43.650592,SUD
LE DRIVE INTERMARCHE,3.2442382,50.480789,NORD
LE DRIVE INTERMARCHE,2.99474,49.39995,NORD
LE DRIVE INTERMARCHE,1.39229,43.50061,SUD
LE DRIVE INTERMARCHE,2.4139511,49.1883492,NORD
LE DRIVE INTERMARCHE,-0.6395342,48.5813415,NORD
LE DRIVE INTERMARCHE,0.1147,46.42801,SUD
LE DRIVE INTERMARCHE,5.69618,45.15979,SUD
LE DRIVE INTERMARCHE,1.5696079,45.4091914,SUD
LE DRIVE INTERMARCHE,5.44375,43.33501,SUD
LE DRIVE INTERMARCHE,-0.269779,47.196721,OUEST
LE DRIVE INTERMARCHE,3.1130597,48.9451846,ILE-DE-FRANCE
LE DRIVE INTERMARCHE,7.300121,47.964953,EST
LE DRIVE INTERMARCHE,3.638433,49.902485,NORD
LE DRIVE INTERMARCHE,0.35665,45.03653,SUD
LE DRIVE INTERMARCHE,5.899395,48.188015,EST
LE DRIVE INTERMARCHE,3.32056,45.40989,SUD
LE DRIVE INTERMARCHE,4.83501,45.8428,SUD
LE DRIVE INTERMARCHE,1.917926,46.182064,SUD
LE DRIVE INTERMARCHE,4.343007,46.284842,EST
LE DRIVE INTERMARCHE,-1.204997,48.361155,OUEST
LE DRIVE INTERMARCHE,6.055933,46.486544,EST
LE DRIVE INTERMARCHE,0.923479,44.915074,SUD
LE DRIVE INTERMARCHE,1.62571,43.778138,SUD
LE DRIVE INTERMARCHE,0.659148,46.020917,SUD
LE DRIVE INTERMARCHE,3.854511,43.588116,SUD
LE DRIVE INTERMARCHE,5.751346,49.515386,EST
LE DRIVE INTERMARCHE,0.3613437,44.6116579,SUD
LE DRIVE INTERMARCHE,3.2822742,44.8090005,SUD
LE DRIVE INTERMARCHE,2.19771,50.94386,NORD
LE DRIVE INTERMARCHE,6.134052,48.309891,EST
LE DRIVE INTERMARCHE,4.341804,46.6475546,EST
LE DRIVE INTERMARCHE,4.38215,48.11597,EST
LE DRIVE INTERMARCHE,4.0809776,43.7817882,SUD
U DRIVE,5.863595,43.458089,SUD
U DRIVE,-1.0278596,46.8747385,OUEST
CORA DRIVE,4.0548858,49.2155673,EST
CORA DRIVE,7.4971084,48.5262391,EST
CORA DRIVE,6.1858741,48.6402984,EST
CHRONODRIVE,2.29952,48.719003,ILE-DE-FRANCE
CHRONODRIVE,6.280292,46.183298,SUD
CHRONODRIVE,0.7279768,47.3806743,OUEST
CHRONODRIVE,3.1260816,50.6517146,NORD
CHRONODRIVE,-1.61725,48.107314,OUEST
CHRONODRIVE,-1.1423075,46.1519318,SUD
CHRONODRIVE,-0.340627,49.147596,NORD
AUCHAN DRIVE,2.1169716,49.4095001,NORD
AUCHAN DRIVE,2.783356,48.8377742,ILE-DE-FRANCE
AUCHAN DRIVE,2.6073909,48.5833369,ILE-DE-FRANCE
AUCHAN DRIVE,-2.2133367,47.302183,OUEST
AUCHAN DRIVE,3.259094,49.6438159,NORD
AUCHAN DRIVE,-1.607966,47.247051,OUEST
CARREFOUR DRIVE,2.3442606,48.7844959,ILE-DE-FRANCE
CARREFOUR DRIVE,3.9287222,43.5829703,SUD
CARREFOUR DRIVE,1.5068288,43.5518126,SUD
CARREFOUR DRIVE,3.842353,43.6494899,SUD
CARREFOUR DRIVE,4.737858,45.580084,SUD
CARREFOUR DRIVE,-0.5381099,44.7926705,SUD
CARREFOUR DRIVE,-4.52555,48.38716,OUEST
CARREFOUR DRIVE,4.3872671,48.9412402,EST
CARREFOUR DRIVE,2.1685419,48.6771006,ILE-DE-FRANCE
CARREFOUR DRIVE,3.5189027,50.3365593,NORD
CARREFOUR DRIVE,1.173732,49.0131608,NORD
CARREFOUR DRIVE,2.9125512,42.7757935,SUD
CARREFOUR DRIVE,2.2737029,48.6689967,ILE-DE-FRANCE
E. LECLERC DRIVE,2.251027,49.002923,ILE-DE-FRANCE
E. LECLERC DRIVE,0.38897,45.75199,SUD
E. LECLERC DRIVE,3.0533999,44.0884019,SUD
E. LECLERC DRIVE,1.7866302,49.1453485,ILE-DE-FRANCE
E. LECLERC DRIVE,3.6609369,49.5705908,NORD
E. LECLERC DRIVE,1.1006801,44.0642599,SUD
E. LECLERC DRIVE,5.31693,48.692559,EST
E. LECLERC DRIVE,4.741859,45.581363,SUD
E. LECLERC DRIVE,6.807102,43.431919,SUD
E. LECLERC DRIVE,3.179414,50.664197,NORD
E. LECLERC DRIVE,4.094531,49.906165,NORD
E. LECLERC DRIVE,3.1007368,49.2410486,NORD
E. LECLERC DRIVE,2.9701225,50.6388781,NORD
