Rang,Departement,Commune,Score,Habitants,territoryLabel
28501,PYRENEES-ATLANTIQUES,LABATUT,1.6636573372823644,174,OUEST
28502,HAUTE-GARONNE,ALAN,1.6634752227396508,292,SUD
28503,LOT,PUYJOURDES,1.6633294593244929,94,SUD
28504,HAUTE-VIENNE,MOISSANNES,1.6632994231193203,376,OUEST
28505,RHONE,DIEME,1.6632560409010293,190,EST
28506,ARIEGE,CASTERAS,1.6631787512958807,29,SUD
28507,ALPES-DE-HAUTE-PROVENCE,SAINT-JURS,1.6629867835128604,138,SUD
28508,HAUTE-CORSE,GIUNCAGGIO,1.6628810248545096,66,SUD
28509,INDRE,SAUZELLES,1.6627065244712325,256,OUEST
28510,PUY-DE-DOME,VERNET-LA-VARENNE,1.6624591260025576,737,EST
28511,ALPES-MARITIMES,LA CROIX-SUR-ROUDOULE,1.6622828744923481,85,SUD
28512,NIEVRE,ARQUIAN,1.6622630757779082,551,EST
28513,HAUTE-SAONE,CREVENEY,1.6621659660645165,50,EST
28514,FINISTERE,SAINT-JEAN-DU-DOIGT,1.6621630843422122,648,OUEST
28515,SAVOIE,MONTGILBERT,1.6621175218346236,133,EST
28516,ORNE,LE MENIL-DE-BRIOUZE,1.6620301884997948,595,NORD
28517,LANDES,BELUS,1.6620180381724983,589,OUEST
28518,HAUTE-VIENNE,CHAMPAGNAC-LA-RIVIERE,1.6617850232537077,555,OUEST
28519,COTE-D'OR,CHARIGNY,1.6617308592196038,38,EST
28520,CHARENTE,LESSAC,1.6616786492153022,542,OUEST
28521,DEUX-SEVRES,POUGNE-HERISSON,1.6614370225778312,364,OUEST
28522,COTE-D'OR,THOISY-LA-BERCHERE,1.6613205470379049,299,EST
28523,INDRE-ET-LOIRE,MARIGNY-MARMANDE,1.6612958916117484,602,OUEST
28524,HAUTES-PYRENEES,SERE-LANSO,1.6612792240100471,45,SUD
28525,INDRE-ET-LOIRE,ESVES-LE-MOUTIER,1.661153263998095,151,OUEST
28526,SAONE-ET-LOIRE,SAINT-CLEMENT-SUR-GUYE,1.6611349607373467,133,EST
28527,HAUTE-LOIRE,FELINES,1.6609382411762961,291,EST
28528,LOZERE,LES BONDONS,1.6606777266470583,145,SUD
28529,DORDOGNE,NADAILLAC,1.6605662840401094,353,OUEST
28530,TARN-ET-GARONNE,VARENNES,1.6604075279285095,608,SUD
28531,MEUSE,VILLE-DEVANT-BELRAIN,1.6603522452268118,35,EST
28532,LOT-ET-GARONNE,CAUBEYRES,1.6603375275702319,215,OUEST
28533,PAS-DE-CALAIS,ALINCTHUN,1.6602490111828874,324,NORD
28534,DORDOGNE,SAINT-VIVIEN,1.6602061365973457,245,OUEST
28535,CREUSE,GENTIOUX-PIGEROLLES,1.6600923357613955,364,OUEST
28536,DOUBS,GERMEFONTAINE,1.660012913254383,128,EST
28537,ILLE-ET-VILAINE,CHELUN,1.6598877132541292,357,OUEST
28538,LOIR-ET-CHER,MEHERS,1.659782227827864,352,OUEST
28539,ORNE,SAINT-SYMPHORIEN-DES-BRUYERES,1.65966874906515,489,NORD
28540,AUBE,MAUPAS,1.659430491953839,110,EST
28541,INDRE-ET-LOIRE,MARCILLY-SUR-MAULNE,1.6589828828030373,224,OUEST
28542,LOT,GREZES,1.658881589409718,182,SUD
28543,ALPES-MARITIMES,DALUIS,1.6587973045014393,128,SUD
28544,DORDOGNE,BAYAC,1.6586114225734776,325,OUEST
28545,HAUTES-PYRENEES,BOURG-DE-BIGORRE,1.6584108638241779,175,SUD
28546,VIENNE,SAINT-PIERRE-DE-MAILLE,1.658316936088025,799,OUEST
28547,GERS,LABASTIDE-SAVES,1.6582921552788226,173,SUD
28548,INDRE,THEVET-SAINT-JULIEN,1.6582762342368655,383,OUEST
28549,ARIEGE,ARRIEN-EN-BETHMALE,1.6580970006381646,97,SUD
28550,DORDOGNE,AZERAT,1.6580962618755897,402,OUEST
28551,ORNE,SAINT-PHILBERT-SUR-ORNE,1.6580549581745394,111,NORD
28552,DORDOGNE,FOSSEMAGNE,1.6580001566155873,532,OUEST
28553,HAUTE-LOIRE,SAINT-JULIEN-D'ANCE,1.6579648804631868,260,EST
28554,CHARENTE,ROUZEDE,1.6579083487172432,247,OUEST
28555,PYRENEES-ATLANTIQUES,BIDARRAY,1.6576687973425699,668,OUEST
28556,DORDOGNE,RIBAGNAC,1.6576664571827746,329,OUEST
28557,HAUTE-SAONE,RIGNOVELLE,1.657602929643911,108,EST
28558,MEURTHE-ET-MOSELLE,BURES,1.6573540952618919,65,EST
28559,LOZERE,TERMES,1.6573204433172837,202,SUD
28560,LOIRET,GUILLY,1.6572258264358608,667,OUEST
28561,SARTHE,MARCON,1.6571319630948653,1016,OUEST
28562,TARN,SIEURAC,1.6570943744638997,257,SUD
28563,GERS,THOUX,1.6570426827093503,243,SUD
28564,ARDENNES,GERMONT,1.6568632110933417,44,EST
28565,CORREZE,SADROC,1.656763621441375,938,OUEST
28566,CREUSE,CLUGNAT,1.656634054680215,571,OUEST
28567,CREUSE,CHAMBORAND,1.6565777548321621,240,OUEST
28568,LOZERE,LUC,1.6564837157549215,189,SUD
28569,AISNE,FESMY-LE-SART,1.6563950786723702,493,NORD
28570,HAUTE-SAONE,VILLERS-PATER,1.6563378274147411,50,EST
28571,SAVOIE,AVRESSIEUX,1.6563308992628765,574,EST
28572,CHARENTE-MARITIME,LEOVILLE,1.6561669755685842,317,OUEST
28573,LOT-ET-GARONNE,CASTELNAUD-DE-GRATECAMBE,1.6561136426843774,488,OUEST
28574,SOMME,MACHIEL,1.6560361620311952,154,NORD
28575,YONNE,DRACY,1.6559792660616799,226,EST
28576,LOT,CAMBURAT,1.6559768465967664,430,SUD
28577,ALLIER,MONTORD,1.6556929127631881,198,EST
28578,LOIRE,BURDIGNES,1.6555731865649825,341,EST
28579,MEUSE,REMENNECOURT,1.6553717958217959,51,EST
28580,CANTAL,SAINT-BONNET-DE-SALERS,1.6551332042168065,277,EST
28581,FINISTERE,PEUMERIT,1.6547198007004766,804,OUEST
28582,LOIRE,SAINT-DENIS-SUR-COISE,1.6545872630080933,656,EST
28583,INDRE-ET-LOIRE,BOSSEE,1.6545709386096843,337,OUEST
28584,MANCHE,MEAUTIS,1.6545284646884941,645,NORD
28585,GARD,SERVAS,1.6541475864432005,207,SUD
28586,LANDES,SAINT-LAURENT-DE-GOSSE,1.6539305667114736,607,OUEST
28587,COTE-D'OR,MENESSAIRE,1.6537362723555113,96,EST
28588,INDRE,GARGILESSE-DAMPIERRE,1.6535955929546116,252,OUEST
28589,CHARENTE,EPENEDE,1.6534463654459328,184,OUEST
28590,EURE,SAINT-PIERRE-DE-SALERNE,1.6534111835926562,257,NORD
28591,COTES-D'ARMOR,PLUZUNET,1.6534085675995225,992,OUEST
28592,COTES-D'ARMOR,PLEUDANIEL,1.6533957317975785,978,OUEST
28593,DORDOGNE,CREYSSAC,1.6532543704384164,88,OUEST
28594,LOIRE,ARCINGES,1.6532526253437165,223,EST
28595,HAUTES-ALPES,LARDIER-ET-VALENCA,1.6532165365471525,342,SUD
28596,CHER,CHARENTONNAY,1.653056797953798,298,OUEST
28597,HAUTE-GARONNE,LE FAGET,1.6527815372382426,347,SUD
28598,LOT-ET-GARONNE,HAUTEFAGE-LA-TOUR,1.6525972891433653,980,OUEST
28599,GIRONDE,SAINT-CHRISTOPHE-DE-DOUBLE,1.652487020505925,678,OUEST
28600,AVEYRON,PRIVEZAC,1.6524421926819701,336,SUD
28601,COTE-D'OR,BRAIN,1.6523117497922155,29,EST
28602,ORNE,REVEILLON,1.6523089572905298,354,NORD
28603,LOT,BEAUREGARD,1.6518979640552713,219,SUD
28604,RHONE,RANCHAL,1.6516863639861201,320,EST
28605,CANTAL,SAINTE-MARIE,1.6514348782739789,104,EST
28606,EURE-ET-LOIR,VAUPILLON,1.6512463484146054,493,OUEST
28607,MANCHE,CANVILLE-LA-ROCQUE,1.6512083079281625,117,NORD
28608,HAUTE-LOIRE,SAINT-MARTIN-DE-FUGERES,1.651058973321442,231,EST
28609,HAUTE-CORSE,FARINOLE,1.6509469384331001,173,SUD
28610,LOT,BIO,1.6508653774287816,334,SUD
28611,NIEVRE,AUNAY-EN-BAZOIS,1.6507984553425235,259,EST
28612,AUBE,CHESSY-LES-PRES,1.6507383183083932,511,EST
28613,PUY-DE-DOME,NEUVILLE,1.6506170546718146,393,EST
28614,PYRENEES-ATLANTIQUES,OSSAS-SUHARE,1.6503868091055769,84,OUEST
28615,DORDOGNE,SAINT-MEDARD-D'EXCIDEUIL,1.6503470379466421,561,OUEST
28616,SARTHE,ARTHEZE,1.6502777208818982,393,OUEST
28617,MANCHE,ETIENVILLE,1.6502177780024487,372,NORD
28618,INDRE-ET-LOIRE,BRAYE-SOUS-FAYE,1.6501835787777368,327,OUEST
28619,EURE,L'HOSMES,1.6501508828344189,71,NORD
28620,SARTHE,CRISSE,1.649891505698716,582,OUEST
28621,LOZERE,SAINT-LEGER-DE-PEYRE,1.6497272317054363,191,SUD
28622,VAUCLUSE,GIGNAC,1.64950352708151,68,SUD
28623,EURE,PLAINVILLE,1.6492391584847481,189,NORD
28624,VOSGES,LAVELINE-DU-HOUX,1.649190878122385,230,EST
28625,MAYENNE,HAMBERS,1.6490660003563722,590,OUEST
28626,LANDES,SAINT-CRICQ-CHALOSSE,1.648860455461941,641,OUEST
28627,PYRENEES-ATLANTIQUES,MENDIONDE,1.6488294762263467,854,OUEST
28628,CORREZE,MESTES,1.6487694836623858,367,OUEST
28629,AUBE,ORTILLON,1.6487258442317789,24,EST
28630,EURE,SAINT-CHRISTOPHE-SUR-CONDE,1.6485636510666766,469,NORD
28631,INDRE,BRIANTES,1.6485339114681263,631,OUEST
28632,CHER,FEUX,1.6481882305673234,331,OUEST
28633,HAUTE-GARONNE,GURAN,1.6481414480018597,45,SUD
28634,CREUSE,LAFAT,1.6478915001146539,357,OUEST
28635,YONNE,SAINT-MARTIN-DES-CHAMPS,1.6477183278954646,295,EST
28636,HAUTE-CORSE,AITI,1.6474907816175659,27,SUD
28637,AISNE,LERZY,1.6473580933085703,210,NORD
28638,FINISTERE,LANNEDERN,1.6472753685003918,301,OUEST
28639,HAUTE-GARONNE,AURIAC-SUR-VENDINELLE,1.6472347371780003,1023,SUD
28640,AIN,DOMSURE,1.6471547409243934,488,EST
28641,DROME,CHATEAUDOUBLE,1.647135026042587,594,EST
28642,ORNE,CAHAN,1.6469935814774164,180,NORD
28643,MANCHE,NEHOU,1.6466714118427852,609,NORD
28644,AVEYRON,CANTOIN,1.646642606560405,298,SUD
28645,DORDOGNE,LA ROCHEBEAUCOURT-ET-ARGENTINE,1.6465006698627942,330,OUEST
28646,DEUX-SEVRES,NEUVY-BOUIN,1.6463831632721355,497,OUEST
28647,TARN,SAINT-AMANCET,1.6462571162410709,175,SUD
28648,EURE,SAINT-PIERRE-DU-VAL,1.6462033623505052,584,NORD
28649,MANCHE,SAINT-BARTHELEMY,1.6459044229968749,335,NORD
28650,CANTAL,MENTIERES,1.6458102773844951,127,EST
28651,HAUTE-GARONNE,BELLESSERRE,1.6458063407047869,122,SUD
28652,HAUTE-SAONE,LA BRUYERE,1.6457138283357864,224,EST
28653,YONNE,JULLY,1.6456284903220191,156,EST
28654,DROME,LA TOUCHE,1.6455957498195524,252,EST
28655,MORBIHAN,REMINIAC,1.6455726255186542,368,OUEST
28656,LOIRE,SAINT-LAURENT-ROCHEFORT,1.6455189798437306,238,EST
28657,HAUTE-CORSE,GALERIA,1.6453661726263751,306,SUD
28658,CORREZE,LADIGNAC-SUR-RONDELLES,1.6453278936340507,437,OUEST
28659,ILLE-ET-VILAINE,MONTAUTOUR,1.6449376485206426,264,OUEST
28660,COTE-D'OR,MARCIGNY-SOUS-THIL,1.6448349571314038,71,EST
28661,EURE,BEAUMESNIL,1.6447863615375875,4721,NORD
28662,ALPES-MARITIMES,ROQUESTERON-GRASSE,1.6447597104025622,54,SUD
28663,ARDECHE,CHAMPIS,1.6445682272806086,609,EST
28664,TARN,LASFAILLADES,1.6442873252561809,77,SUD
28665,AVEYRON,SAINT-CHELY-D'AUBRAC,1.6442472739761402,415,SUD
28666,SEINE-MARITIME,LAMMERVILLE,1.6442180942440414,313,NORD
28667,CALVADOS,BONNOEIL,1.6440892081464111,137,NORD
28668,ORNE,LA MADELEINE-BOUVET,1.6439797322622149,418,NORD
28669,SARTHE,ASSE-LE-RIBOUL,1.6439391109809898,499,OUEST
28670,HAUTE-GARONNE,MONTCLAR-LAURAGAIS,1.6436413265067176,227,SUD
28671,GIRONDE,LIGNAN-DE-BAZAS,1.6435354305620518,384,OUEST
28672,LOZERE,CHADENET,1.6433393300774974,100,SUD
28673,PYRENEES-ATLANTIQUES,POMPS,1.6433298603715,284,OUEST
28674,YONNE,FOURNAUDIN,1.6430632861011978,107,EST
28675,LANDES,CAUNEILLE,1.6430465477683203,730,OUEST
28676,AVEYRON,TAUSSAC,1.6430170666652015,473,SUD
28677,LOT,MONTFAUCON,1.6429557919741136,350,SUD
28678,FINISTERE,SAINT-THOIS,1.6427216500296227,694,OUEST
28679,GIRONDE,SAINT-GENES-DE-LOMBAUD,1.6424707332904767,361,OUEST
28680,SARTHE,VERNEIL-LE-CHETIF,1.6423893279422677,617,OUEST
28681,LOT-ET-GARONNE,CLERMONT-DESSOUS,1.6423268927513253,828,OUEST
28682,LOIRE-ATLANTIQUE,PETIT-AUVERNE,1.642198121739229,438,OUEST
28683,FINISTERE,GOULIEN,1.6421562336911755,425,OUEST
28684,ARDECHE,SAINT-BARTHELEMY-LE-MEIL,1.6421027935588517,193,EST
28685,NORD,PETIT-FAYT,1.6420625852295783,305,NORD
28686,ILLE-ET-VILAINE,CUGUEN,1.6418864312446591,829,OUEST
28687,AUDE,JONQUIERES,1.6417653228292961,46,SUD
28688,HAUTES-PYRENEES,ESCAUNETS,1.6416403815257383,112,SUD
28689,LANDES,GAREIN,1.6415680386524771,445,OUEST
28690,HAUTE-GARONNE,BACHAS,1.6413473507833973,77,SUD
28691,INDRE-ET-LOIRE,VILLEBOURG,1.6413277729796176,315,OUEST
28692,ARDECHE,SAINT-ANDEOL-DE-BERG,1.6413245340398386,115,EST
28693,LOIR-ET-CHER,BREVAINVILLE,1.6412024429309175,176,OUEST
28694,GARD,TREVES,1.6411502071559692,82,SUD
28695,ISERE,SAINT-ANTOINE-L'ABBAYE,1.6409087387874242,1134,EST
28696,CREUSE,JANAILLAT,1.6408747505786418,316,OUEST
28697,HAUTE-VIENNE,CHEISSOUX,1.6408552872961029,172,OUEST
28698,YONNE,VERNOY,1.6408198246653514,239,EST
28699,YONNE,SOMMECAISE,1.6407619905333324,376,EST
28700,COTE-D'OR,VILLEBERNY,1.6407610759150437,88,EST
28701,DEUX-SEVRES,FENERY,1.640568889846417,296,OUEST
28702,HERAULT,MONTESQUIEU,1.6399168900273802,62,SUD
28703,EURE,SAINT-GERMAIN-DE-PASQUIER,1.6393512545807858,138,NORD
28704,CREUSE,VAREILLES,1.6392834382515695,315,OUEST
28705,DEUX-SEVRES,SAURAIS,1.6389754600807496,191,OUEST
28706,SARTHE,SEGRIE,1.6388955040349202,609,OUEST
28707,SAONE-ET-LOIRE,SAINT-ANDRE-LE-DESERT,1.6388819855267933,269,EST
28708,AISNE,FONTENELLE,1.638840621477782,296,NORD
28709,CANTAL,LACAPELLE-DEL-FRAISSE,1.6387766236160541,324,EST
28710,EURE,LES BARILS,1.6386188903761256,253,NORD
28711,HAUTE-VIENNE,DROUX,1.6386176355279132,361,OUEST
28712,NIEVRE,BEAUMONT-LA-FERRIERE,1.6379164003312696,119,EST
28713,LOT,SAIGNES,1.6378317383725245,85,SUD
28714,AVEYRON,LA ROQUE-SAINTE-MARGUERITE,1.6377232758740234,176,SUD
28715,CANTAL,MOUSSAGES,1.6377183208764627,264,EST
28716,CHARENTE-MARITIME,SAINT-MARTIN-DE-COUX,1.637606451276546,401,OUEST
28717,MAYENNE,LOUPFOUGERES,1.6375442471178914,418,OUEST
28718,GARD,LES PLANTIERS,1.637500188199724,228,SUD
28719,AIN,ILLIAT,1.6374802816586314,659,EST
28720,GERS,MONFERRAN-SAVES,1.6372884662113634,712,SUD
28721,HAUTE-LOIRE,VENTEUGES,1.6372604893535847,349,EST
28722,TARN,CABANES,1.6372335781518033,295,SUD
28723,YONNE,PIFFONDS,1.6371568162352872,631,EST
28724,HAUTE-LOIRE,MAZET-SAINT-VOY,1.6371431305029436,1061,EST
28725,AUBE,DAVREY,1.6371100625630666,242,EST
28726,SAONE-ET-LOIRE,SAINT-DIDIER-EN-BRESSE,1.636921770796719,183,EST
28727,GERS,LEBOULIN,1.6369028423104417,376,SUD
28728,CALVADOS,SAINT-OUEN-LE-PIN,1.6369013103829775,259,NORD
28729,SAONE-ET-LOIRE,NEUVY-GRANDCHAMP,1.6367151207459318,773,EST
28730,CORREZE,TARNAC,1.6366786131760576,287,OUEST
28731,PYRENEES-ATLANTIQUES,BORCE,1.6365371694566788,111,OUEST
28732,LOT-ET-GARONNE,MONCAUT,1.636377826256654,608,OUEST
28733,DORDOGNE,SAUSSIGNAC,1.6362726063992399,444,OUEST
28734,SAONE-ET-LOIRE,SAINT-POINT,1.6357878478197674,331,EST
28735,CHARENTE,SAINT-ROMAIN,1.6356897329010089,452,OUEST
28736,FINISTERE,MOTREFF,1.6356350469369347,694,OUEST
28737,ARIEGE,ARTIX,1.63558664219536,126,SUD
28738,HAUTE-MARNE,POINSON-LES-GRANCEY,1.6354827057233061,45,EST
28739,EURE-ET-LOIR,FESSANVILLIERS-MATTANVILLIERS,1.6352306992230679,172,OUEST
28740,LANDES,CAUNA,1.6352183584607336,460,OUEST
28741,TARN,SALVAGNAC,1.6352127910341383,1118,SUD
28742,ARDENNES,NOIRVAL,1.6351768262694613,29,EST
28743,MANCHE,LA FEUILLIE,1.6350771666110651,274,NORD
28744,SARTHE,SAINTE-CEROTTE,1.6350467119772967,318,OUEST
28745,AIN,MANTENAY-MONTLIN,1.634897913728437,309,EST
28746,CREUSE,BETETE,1.6347041449429955,364,OUEST
28747,MANCHE,VIDECOSVILLE,1.6344626774589412,88,NORD
28748,LOT,REILHAGUET,1.6343116149459302,125,SUD
28749,ARDENNES,LA FEREE,1.6340977213243781,81,EST
28750,MAYENNE,LA CROIXILLE,1.6339914687911572,689,OUEST
28751,DORDOGNE,CARLUX,1.6339875933234562,643,OUEST
28752,CHARENTE,MAGNAC-LAVALETTE-VILLARS,1.6338878683469005,461,OUEST
28753,AIN,LHOPITAL,1.6338563503355004,139,EST
28754,HAUTES-ALPES,L'EPINE,1.6338460767409373,199,SUD
28755,LOT-ET-GARONNE,LUSIGNAN-PETIT,1.6337659032868268,349,OUEST
28756,LOT-ET-GARONNE,MONTPOUILLAN,1.6335048428270149,763,OUEST
28757,YONNE,LEVIS,1.6334699436378126,222,EST
28758,DORDOGNE,GRIGNOLS,1.6333753606751296,643,OUEST
28759,CHARENTE-MARITIME,SAINT-BONNET-SUR-GIRONDE,1.6330322943976621,748,OUEST
28760,CHARENTE,LACHAISE,1.6329073156954053,327,OUEST
28761,CANTAL,GLENAT,1.6328768489572165,188,EST
28762,ARDECHE,SAINT-VINCENT-DE-DURFORT,1.6327818829532648,243,EST
28763,YONNE,CUDOT,1.6326934389138956,351,EST
28764,LOT,QUISSAC,1.632426310572564,115,SUD
28765,SAVOIE,VEREL-DE-MONTBEL,1.6322486583233686,303,EST
28766,CHARENTE,VITRAC-SAINT-VINCENT,1.6322164360459863,519,OUEST
28767,NIEVRE,ANTHIEN,1.6322010509480949,169,EST
28768,LOIR-ET-CHER,ARTINS,1.6320110524545506,263,OUEST
28769,NIEVRE,MONT-ET-MARRE,1.6319269617423153,159,EST
28770,ORNE,BONNEFOI,1.6319267981491492,185,NORD
28771,LOZERE,SAINT-LAURENT-DE-TREVES,1.6318802581138978,276,SUD
28772,CANTAL,LACAPELLE-BARRES,1.6318209982207228,57,EST
28773,ARIEGE,SAINTE-CROIX-VOLVESTRE,1.6317904859822059,610,SUD
28774,LANDES,MISSON,1.6317502295802429,783,OUEST
28775,TARN,MONTROSIER,1.6316875906321351,37,SUD
28776,CREUSE,VIGEVILLE,1.631624181732193,146,OUEST
28777,TARN-ET-GARONNE,LAUZERTE,1.63116490150834,1319,SUD
28778,MEUSE,SAINT-ANDRE-EN-BARROIS,1.6311238774198353,69,EST
28779,NIEVRE,VIELMANAY,1.6309835531157,167,EST
28780,HAUTE-MARNE,BUSSON,1.6309612730168017,40,EST
28781,HAUTE-GARONNE,LE CUING,1.630839753278478,385,SUD
28782,MEURTHE-ET-MOSELLE,PARUX,1.6308174026708844,66,EST
28783,EURE-ET-LOIR,SAINT-DENIS-DES-PUITS,1.6307009776864234,107,OUEST
28784,CHARENTE-MARITIME,BOIS,1.6306577413987362,525,OUEST
28785,PUY-DE-DOME,SAINT-JULIEN-PUY-LAVEZE,1.6306058606113438,358,EST
28786,SARTHE,CRANNES-EN-CHAMPAGNE,1.6304599897495438,348,OUEST
28787,SAVOIE,LOISIEUX,1.6301899066148371,203,EST
28788,SAONE-ET-LOIRE,LA CHAPELLE-NAUDE,1.6301390681528773,553,EST
28789,CREUSE,MONTBOUCHER,1.629905435968884,347,OUEST
28790,CREUSE,NOTH,1.6298597036943347,446,OUEST
28791,AUDE,MONTMAUR,1.6298048131063696,318,SUD
28792,SAONE-ET-LOIRE,ANTULLY,1.6297401096471575,860,EST
28793,TARN,TANUS,1.62972522971941,494,SUD
28794,GERS,BETPLAN,1.6297121287603218,98,SUD
28795,VAUCLUSE,CRESTET,1.6295586945135607,437,SUD
28796,CALVADOS,LE BENY-BOCAGE,1.6295239914746442,8795,NORD
28797,TARN,CAMPAGNAC,1.6294244925058075,149,SUD
28798,MAYENNE,SENONNES,1.6293028895791406,328,OUEST
28799,LOZERE,SAINT-BONNET-DE-CHIRAC,1.6292965137617137,71,SUD
28800,SAONE-ET-LOIRE,MELAY,1.6292910766287396,933,EST
28801,ORNE,CEAUCE,1.6292429446819541,1204,NORD
28802,DROME,ROCHE-SAINT-SECRET-BECONNE,1.6292366448874076,465,EST
28803,LOT,THEMINES,1.6290890373999136,202,SUD
28804,HAUTES-PYRENEES,COUSSAN,1.6287904933491164,113,SUD
28805,CALVADOS,TOURNIERES,1.6287666611895402,146,NORD
28806,AVEYRON,SEBRAZAC,1.6285183927878677,389,SUD
28807,HAUTE-LOIRE,CHARRAIX,1.6284192213722648,79,EST
28808,AIN,CONAND,1.6283853874587626,122,EST
28809,CHARENTE-MARITIME,CHAMOUILLAC,1.6283829129849277,355,OUEST
28810,AUDE,MONTJARDIN,1.6283631532913978,91,SUD
28811,HAUTE-CORSE,AGHIONE,1.6282021659613117,243,SUD
28812,LANDES,ARTASSENX,1.6281414318368708,251,OUEST
28813,CANTAL,SALINS,1.6281405167046665,152,EST
28814,CALVADOS,BEUVRON-EN-AUGE,1.6280469773450124,191,NORD
28815,LOIRET,LA COUR-MARIGNY,1.6279913921377769,359,OUEST
28816,LOT-ET-GARONNE,VERTEUIL-D'AGENAIS,1.62762323571624,481,OUEST
28817,LOZERE,MOISSAC-VALLEE-FRANCAISE,1.6274102173345775,202,SUD
28818,LOZERE,SAINT-PAUL-LE-FROID,1.6273935991261659,143,SUD
28819,DEUX-SEVRES,FENIOUX,1.6273615305968603,662,OUEST
28820,DROME,BARSAC,1.6273187873808024,157,EST
28821,EURE,ROMILLY-LA-PUTHENAYE,1.6272726984859385,318,NORD
28822,SARTHE,NOGENT-SUR-LOIR,1.6272718076216037,384,OUEST
28823,LOT-ET-GARONNE,LAPARADE,1.6272431614233647,374,OUEST
28824,GARD,ARPHY,1.6271801387684226,161,SUD
28825,SAONE-ET-LOIRE,TRONCHY,1.6267821852609747,261,EST
28826,HAUTE-LOIRE,MONTUSCLAT,1.6266084238634637,139,EST
28827,OISE,LANNOY-CUILLERE,1.6264741301094114,279,NORD
28828,CANTAL,MENET,1.6264129670505736,528,EST
28829,CANTAL,CHEYLADE,1.6263323130468,218,EST
28830,LOZERE,LA PANOUSE,1.6262547721193124,79,SUD
28831,MANCHE,CAVIGNY,1.6261814641995542,266,NORD
28832,CANTAL,SAINT-ETIENNE-DE-CARLAT,1.6261360819947526,140,EST
28833,AUBE,CHAUFFOUR-LES-BAILLY,1.6260673389170908,124,EST
28834,AUDE,MIREVAL-LAURAGAIS,1.6260418882996386,162,SUD
28835,ALPES-DE-HAUTE-PROVENCE,VACHERES,1.6260313454494137,261,SUD
28836,LOT-ET-GARONNE,LAUZUN,1.6259344569415386,684,OUEST
28837,PYRENEES-ATLANTIQUES,GUICHE,1.6259149472216907,965,OUEST
28838,ILLE-ET-VILAINE,SAINT-MALON-SUR-MEL,1.6258536674162851,578,OUEST
28839,HAUTE-GARONNE,SAINT-THOMAS,1.6256275514952661,613,SUD
28840,NIEVRE,BILLY-CHEVANNES,1.6254570772473227,312,EST
28841,HAUTE-VIENNE,LE CHALARD,1.6251890476519668,305,OUEST
28842,ORNE,SAINTE-MARIE-LA-ROBERT,1.6250830492075887,80,NORD
28843,AUDE,SAINT-JUST-ET-LE-BEZU,1.6248305675750776,50,SUD
28844,DORDOGNE,QUINSAC,1.6247515959433396,383,OUEST
28845,HAUTE-LOIRE,BEAUNE-SUR-ARZON,1.6245102108915757,218,EST
28846,LOIRE,GUMIERES,1.6244861890095439,344,EST
28847,SARTHE,CHASSILLE,1.6244035521373206,268,OUEST
28848,SEINE-MARITIME,FRESLES,1.6243635275130588,264,NORD
28849,DEUX-SEVRES,CLAVE,1.624207464618576,363,OUEST
28850,CORREZE,MADRANGES,1.6241941884807847,193,OUEST
28851,HAUTE-GARONNE,LODES,1.6241782205702013,280,SUD
28852,DROME,ESPENEL,1.6241553848014811,161,EST
28853,HAUTE-CORSE,ALANDO,1.6240548341684777,29,SUD
28854,EURE,BERTHOUVILLE,1.6240279911503903,328,NORD
28855,GERS,AYGUETINTE,1.6237594972259837,159,SUD
28856,INDRE,LUREUIL,1.6237488238040165,194,OUEST
28857,FINISTERE,COLLOREC,1.6237404914802374,604,OUEST
28858,HAUTE-MARNE,VILLARS-EN-AZOIS,1.6236436551110827,68,EST
28859,AISNE,MUSCOURT,1.6233418896370144,48,NORD
28860,VIENNE,VILLEMORT,1.6233084100991986,96,OUEST
28861,HAUTE-GARONNE,CIADOUX,1.6233014652560642,211,SUD
28862,HAUTES-ALPES,THEUS,1.622973686452875,204,SUD
28863,INDRE,BUXEUIL,1.6228980049646784,221,OUEST
28864,ARIEGE,THOUARS-SUR-ARIZE,1.6228295266945747,50,SUD
28865,PYRENEES-ATLANTIQUES,MOMY,1.6227935241787987,125,OUEST
28866,AISNE,SOMMERON,1.6226316064826776,149,NORD
28867,HAUTES-PYRENEES,OLEAC-DESSUS,1.6222624609155418,111,SUD
28868,DORDOGNE,SORGES,1.6219792012504133,1607,OUEST
28869,GERS,CASTELNAU-D'AUZAN,1.6219729990129454,1208,SUD
28870,ARDENNES,SY,1.6217791526455567,50,EST
28871,CREUSE,PEYRAT-LA-NONIERE,1.6217663445734811,416,OUEST
28872,MARNE,LA CHAPELLE-FELCOURT,1.6217429480479733,58,EST
28873,DORDOGNE,VILLARS,1.621718578283488,473,OUEST
28874,LANDES,BAHUS-SOUBIRAN,1.6216947289643988,420,OUEST
28875,ARIEGE,LARNAT,1.6216590906910069,17,SUD
28876,INDRE,CHAVIN,1.6216242498167386,275,OUEST
28877,AVEYRON,LE CLAPIER,1.6216124038882429,83,SUD
28878,HAUTE-CORSE,CHISA,1.6215947876863617,58,SUD
28879,CREUSE,SAINT-PIERRE-BELLEVUE,1.6214600525098086,212,OUEST
28880,INDRE,TRANZAULT,1.6212928951161756,361,OUEST
28881,ALPES-MARITIMES,ROUBION,1.6212468051805251,117,SUD
